lgd_state_id,lgd_district_id,inltmigrantstotal,inltmigrationrate,inltmigrationshare,instmigrantstotal,instmigrationrate,instmigrationshare,outltmigrantstotal,outltmigrationrate,outltmigrationshare,outstmigrantstotal,outstmigrationrate,outstmigrationshare
05,053,8185802,.0086195003,.0005090999766253,10900000,.0068808999,.0003062000032514,8185802,.0133801,.0007902000215836,10900000,.0001006,4.47999991593e-06
05,054,8185802,.0051426999,.0001521999947727,10900000,.0044446001,.0000990999978967,8185802,.0091586998,.0002710999979172,10900000,.0039404002,.0000878999999259
05,055,8185802,.0097538996,.0007375000277534,10900000,.0153716,.0008758999756537,8185802,.0134469,.0010166999418288,10900000,.0126869,.0007228999747895
05,056,8185802,.0143677,.0028941999189556,10900000,.017606899,.0026726999785751,8185802,.0025351001,.0005106999888085,10900000,.00053830002,.0000816999963718
05,057,8185802,.0050805002,.0002049000031548,10900000,.0076567,.0002326999965589,8185802,.0064904001,.0002617000136524,10900000,0,0
06,058,8185802,.014157,.0019513999577612,10900000,.0150184,.0015601000050083,8185802,.0129232,.0017813999438658,10900000,.00014049999,.0000146000002132
06,059,8185802,.0055419002,.000766534362863,10900000,.0077891001,.0008118364420855,8185802,.0074354,.0010283723828836,10900000,.0013285,.0001384693733474
06,060,8185802,.0065954002,.0014581000432372,10900000,.015426,.00257009989582,8185802,.0022078,.0004880999913439,10900000,.0002945,.0000490999991598
06,061,8185802,.0131241,.0015102999750525,10900000,.016179301,.001403099973686,8185802,.0048211999,.0005547999753617,10900000,.0142111,.0012323999544606
06,062,8185802,.0194941,.0036065001040697,10900000,.011054,.0015411999775097,8185802,.0035369999,.0006543999770656,10900000,0,0
06,063,8185802,.0100841,.0021484000608325,10900000,.017384,.0027910000644624,8185802,.0086575998,.0018444999586791,10900000,.0014977,.0002404999977443
06,064,8185802,.010843,.0012695000041276,10900000,.0201883,.0017812999431044,8185802,.0068277,.0007993999752216,10900000,0,0
06,065,8185802,.0102507,.001670700032264,10900000,.0048341998,.0005937999812886,8185802,.0080482997,.0013116999762133,10900000,.0120745,.0014830000000075
06,066,8185802,.0109978,.0014434000477195,10900000,.0096552996,.0009548999951221,8185802,.0073282998,.0009617999894544,10900000,.00073049997,.0000722999975551
06,067,8185802,.0166522,.0030622999183834,10900000,.0117259,.0016250000335276,8185802,.0082027996,.0015083999605849,10900000,.0037362,.0005177999846637
06,068,8185802,.0248431,.002927599940449,10900000,.0124219,.0011032000184059,8185802,.0067949002,.0008006999851204,10900000,.0017511999,.0001555000053486
06,069,8185802,.0094459997,.0010639999527484,10900000,.0038397,.0003259000077378,8185802,.0098152002,.0011056000366807,10900000,.0002748,.0000232999991567
06,070,8185802,.0299024,.0020504000131041,10900000,.032988299,.0017046000575647,8185802,.0068048001,.0004666000022553,10900000,.0002364,.0000122000001284
06,071,8185802,.0197795,.0029126999434084,10900000,.0389167,.0043187998235226,8185802,.0067012999,.0009867999469861,10900000,.0000946,.0000104999999166
06,072,8185802,.018781999,.0020657998975366,10900000,.0112637,.0009336000075564,8185802,.0090487003,.0009952000109479,10900000,.00027329999,.000022700000045
06,073,8185802,.0086506,.0011215000413358,10900000,.0111671,.0010910000419244,8185802,.0143264,.0018573000561446,10900000,0,0
06,074,8185802,.0135378,.0021420000120997,10900000,.0151144,.001802199985832,8185802,.0079849996,.0012633999576792,10900000,.0058753998,.0007005999796093
06,075,8185802,.0155834,.0027604000642896,10900000,.0113329,.0015127999940887,8185802,.0077072,.0013652000343427,10900000,.0003636,.0000484999982291
06,076,8185802,.0142011,.0021065000910312,10900000,.019180501,.0021440000273287,8185802,.0046457001,.0006891000084579,10900000,.000058500002,6.53999995848e-06
06,604,8185802,.038061101,.0050646997988224,10900000,.0409979,.0041112001053989,8185802,.0085856002,.0011424999684095,10900000,.0004893,.0000490999991598
